"screen_name","created_at","text","hashtags","followers_count","favourites_count","verified"
"MinteractApp",2021-09-27 17:12:57,"$F company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/5JE2nlrW3B https://t.co/LY46bw26py","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5143,49,FALSE
"MinteractApp",2021-09-29 13:37:35,"#Ethereum #ETH October #Futures <U+2B06><U+FE0F>1.46% to $2,915.5 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/mzotIgM54N https://t.co/W6VOi0XItH","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5143,49,FALSE
"MinteractApp",2021-09-27 21:07:35,"S&amp;P 500 E-mini #Futures #ES_F<U+0001F53B>16.5 Points (0.37%) to 4,429.25 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #market https://t.co/mzotIgM54N https://t.co/ydB6DVO89p https://t.co/bvNKg2dKj5","Futures ES_F SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket market",5143,49,FALSE
"MinteractApp",2021-09-27 13:29:21,"#Dow E-mini #Futures #YM_F <U+2B06><U+FE0F>20 Pts (0.06%) to 34,694. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/mzotIgM54N https://t.co/PVTzRsUOq6","Dow Futures YM_F Fibonacci futurestrading future Investment investing stocks StockMarket",5143,49,FALSE
"MinteractApp",2021-09-27 14:59:57,"$HESM company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/5JE2nlrW3B https://t.co/Jbnyo3hJzS https://t.co/CZKLGNvogk","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5143,49,FALSE
"MinteractApp",2021-09-28 19:46:05,"#CrudeOil November #Futures #CL_F <U+0001F53B>0.89% to $74.75 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/zgT5XCWjLG","CrudeOil Futures CL_F oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-27 13:31:41,"#gold December #Futures #GC_F <U+2B06><U+FE0F>0.11% to $1,753.7 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/drmAGJTYn5","gold Futures GC_F goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-27 19:23:17,"#gold December #Futures #GC_F <U+0001F53B>0.03% to $1,751.1 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/pB7Wn34Vof","gold Futures GC_F goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-28 13:38:17,"#silver December #Futures #SI_F <U+0001F53B>0.84% to $22.44 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/3C10YBBU3H","silver Futures SI_F silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-27 19:25:25,"#Ethereum #ETH October #Futures <U+2B06><U+FE0F>3.37% to $3,020.5 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/mzotIgM54N https://t.co/YtBx95sHaw","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5143,49,FALSE
"MinteractApp",2021-09-27 21:11:01,"#CrudeOil November #Futures #CL_F <U+2B06>1.95% to $75.42 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #market https://t.co/mzotIgM54N https://t.co/u6JZ8jfQNy","CrudeOil Futures CL_F oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket market",5143,49,FALSE
"MinteractApp",2021-09-27 15:25:16,"$KR company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/5JE2nlrW3B
https://t.co/B8sHJHJH79 https://t.co/XtFyxKXwUI","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5143,49,FALSE
"MinteractApp",2021-09-27 15:22:56,"$ADM company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/5JE2nlrW3B
https://t.co/B8sHJHJH79 https://t.co/1uD1Q3YXyx","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5143,49,FALSE
"MinteractApp",2021-09-27 13:32:12,"#silver December #Futures #SI_F <U+2B06><U+FE0F>1.07% to $22.66 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/kyjZd0BiIs","silver Futures SI_F silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-28 21:07:50,"S&amp;P 500 E-mini #Futures #ES_F<U+0001F53B>82.75 Points (1.87%) to 4,346.5 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #market https://t.co/mzotIgM54N https://t.co/HGB7CtXCoz https://t.co/XgyDGO1lQi","Futures ES_F SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket market",5143,49,FALSE
"MinteractApp",2021-09-27 17:20:34,"$ABEV company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/5JE2nlrW3B https://t.co/NnA68ShRq5","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5143,49,FALSE
"MinteractApp",2021-09-27 21:13:20,"#gold December #Futures #GC_F<U+0001F53B>0.11% to $1,749.8 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #market https://t.co/mzotIgM54N https://t.co/u87r8dYBKG","gold Futures GC_F goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket market",5143,49,FALSE
"MinteractApp",2021-09-29 13:33:54,"#CrudeOil November #Futures #CL_F <U+2B06><U+FE0F>0.62% to $74.79 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/5brY5fpo25","CrudeOil Futures CL_F oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-27 13:31:03,"#CrudeOil November #Futures #CL_F <U+2B06><U+FE0F>1.84% to $75.34 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/wFPCDIKF2r","CrudeOil Futures CL_F oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-29 13:34:55,"#gold December #Futures #GC_F <U+2B06><U+FE0F>0.18% to $1,737 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/ZzvynPafVn","gold Futures GC_F goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-28 21:10:35,"#CrudeOil November #Futures #CL_F<U+0001F53B>1.45% to $74.33 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #market https://t.co/mzotIgM54N https://t.co/0vRhpWbd3M","CrudeOil Futures CL_F oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket market",5143,49,FALSE
"MinteractApp",2021-09-28 18:36:07,"S&amp;P 500 E-mini #Futures #ES_F <U+0001F53B>74.5 Points (1.68%) to 4,354.75 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/mzotIgM54N https://t.co/yM8QPi0KTw https://t.co/ZXXyUJqsH5","Futures ES_F SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5143,49,FALSE
"MinteractApp",2021-09-27 21:20:45,"#Ethereum #ETH October #Futures <U+2B06>1.75% to $2,973 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/mzotIgM54N https://t.co/JzE23BkIoX","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5143,49,FALSE
"MinteractApp",2021-09-27 14:10:13,"Today Top Flow in #StockMarket, Buy Flow and Sell Flow $QQQ $TQQQ $BAC $MYMZ21 $CVX $BA $NVDA $CCL $C $CSGP $AAPL $AMZN $ARKK $TSLA $NQZ21 $MNQZ21 $FB $SPY $WFC $IWM #stock #stocks #Investment #investing https://t.co/5JE2nlrW3B https://t.co/8DJKrHNwEV","StockMarket stock stocks Investment investing",5143,49,FALSE
"novacene",2021-09-29 15:00:10,"The combined market capitalization of Amazon, Apple, Google, and Microsoft currently represents 118.54% of the combined market cap of all stocks in Japan as of 2021-09-02. $AMZN $AAPL $GOOG $MSFT https://t.co/EwoAOOiFVt",,31,751,FALSE
"MadKgrant2580",2021-09-29 14:57:22,"Eric Nuttall: Europe's energy mess should wake investors up to enormous opportunity in oil and gas stocks - Financial Post https://t.co/2DJ8qHTTVM",,2070,47116,FALSE
"pro1trading",2021-09-29 14:54:42,"#BancoSabadell and its potential pattern cup with handle

Stock prices, news, alerts, tips and more in PRO1TRADING free app:
https://t.co/EzZ7gRUBcF
https://t.co/f7S9bkVAJq

#SAB #ibex35 #investing #investment #trading #chart #share #stocks #TechnicalAnalysis https://t.co/p4R4OpVzHG","BancoSabadell SAB ibex35 investing investment trading chart share stocks TechnicalAnalysis",58,0,FALSE
"pro1trading",2021-09-27 08:44:23,"#ALIBABA and its fall without precedents: https://t.co/T0B8y9ZaKH

Stock prices, news, alerts, tips and more in PRO1TRADING free app:
https://t.co/EzZ7gRUBcF
https://t.co/f7S9bkVAJq

#BABA #nyse #stocks #trading #investing #news #share #investment https://t.co/p2IXiT0nj5","ALIBABA BABA nyse stocks trading investing news share investment",58,0,FALSE
"pro1trading",2021-09-28 15:04:18,"Interesting #KraftHeinz's technical scenario

Stock prices, news, alerts, tips and more in PRO1TRADING free app:
https://t.co/EzZ7gRCZO5
https://t.co/f7S9bldbAY

#KHC #nasdaq100 #nasdaq #SP500 #investing #investment #trading #chart #share #stocks #TechnicalAnalysis https://t.co/QFzH0r9vfE","KraftHeinz KHC nasdaq100 nasdaq SP500 investing investment trading chart share stocks TechnicalAnalysis",58,0,FALSE
"mellitanya",2021-09-29 14:40:47,"Stocks making the biggest moves in the premarket: Ford, Thor Industries, Applied Materials and more @CNBC https://t.co/H9xaseeVbf",,38,3770,FALSE
"mellitanya",2021-09-29 12:56:39,"Stocks making the biggest moves premarket: Micron, Eli Lilly, Netflix, Lucid and more @CNBC https://t.co/MVbItZZKjQ",,38,3770,FALSE
"BTLipschultz",2021-09-29 14:33:16,"Yes retail traders are buying $LCID and $CEI, but they broadly stuck to their dip-buying ways with another day of $1.9 billion in buying yesterday

Apple, Microsoft, and Nvidia were among the most bought stocks on Fidelity's platform $AAPL $MSFT $NVDA

https://t.co/ZfmvjsjorM",,1657,2009,TRUE
"Flawlessjay86",2021-09-29 14:33:06,"@ProjectDv2 @ModernVintageG @NightdiveStudio Thays why Microsoft is thriving harder than it has ever been before?  Their stocks are literally the highest ever and the second company ever to hit the 2 trillion cap and they will over take apple being the richest company in the world pretty soon",,219,17426,FALSE
"MITickWatcher",2021-09-28 14:04:14,"S&amp;P 500 E-mini #Futures #ES_Z <U+0001F53B> 49 Points (1.11%) to 4,380.25 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/tr0LO8uU5S","Futures ES_Z SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-29 14:02:24,"#NASDAQ E-mini #Futures #NQ_Z <U+2B06><U+FE0F> 55.75 Points (0.38%) to 14,823.75 #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/rmz7MsFNWA","NASDAQ Futures NQ_Z futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-29 14:17:54,"#CrudeOil November #Futures #CL_X <U+2B06><U+FE0F> 1.13% to $75.17 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/mzNoOnX87a","CrudeOil Futures CL_X oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-27 14:14:18,"#gold December #Futures #GC_Z <U+2B06><U+FE0F> 0.26% to $1,756.3 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/Tr8QeLBY33","gold Futures GC_Z goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-27 19:58:42,"$FB company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/ZbYBXdL78v","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-28 14:01:43,"#Dow E-mini #Futures #YM_Z <U+0001F53B> 267 Pts (0.77%) to 34,470. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/TwbTd4klYK","Dow Futures YM_Z Fibonacci futurestrading future Investment investing stocks StockMarket",5291,0,FALSE
"MITickWatcher",2021-09-29 14:00:36,"#Dow E-mini #Futures #YM_Z <U+0001F53B> 14 Pts (0.04%) to 34,208. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/5j32eV2bRa","Dow Futures YM_Z Fibonacci futurestrading future Investment investing stocks StockMarket",5291,0,FALSE
"MITickWatcher",2021-09-29 14:16:00,"#gold December #Futures #GC_Z <U+0001F53B> 0.03% to $1,733.3 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/2oeRSMzhiZ","gold Futures GC_Z goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-28 18:46:53,"S&amp;P 500 E-mini #Futures #ES_Z <U+0001F53B> 75.75 Points (1.71%) to 4,353.5 #SP500 $SPX $SPY #futurestrading #future #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/A3M33CT8Ov","Futures ES_Z SP500 futurestrading future Investment investing trading invest investor investors stock stocks StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-28 20:01:37,"$PLUG company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/ospk4ZJZwp","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-28 18:32:02,"$INMD company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/nVfB0rQ1es","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-28 14:36:24,"#silver December #Futures #SI_Z <U+0001F53B> 1.39% to $22.32 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/qGWtVFcEvu","silver Futures SI_Z silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-27 18:20:44,"$BAC company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/qOX6nmonKG","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-28 18:48:04,"#NASDAQ E-mini #Futures #NQ_Z <U+0001F53B> 358 Points (2.36%) to 14,813.5 #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/8ruThJ38cb","NASDAQ Futures NQ_Z futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-27 18:24:11,"$EDU company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/oNilaaFqPn","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-29 14:19:02,"#CrudeOil November #Futures #CL_X <U+2B06><U+FE0F> 1.13% to $75.17 #oilprice #OilPriceWar #oilandgas #OPEC #opecmeeting #futurestrading #future #Investment #invest #investor #investors #investing #trading #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/C56G1o0kXj","CrudeOil Futures CL_X oilprice OilPriceWar oilandgas OPEC opecmeeting futurestrading future Investment invest investor investors investing trading stocks stock StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-29 14:17:07,"#silver December #Futures #SI_Z <U+0001F53B> 4.1% to $21.54 #silverprice #goldprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/KofWL434Nx","silver Futures SI_Z silverprice goldprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-29 14:00:08,"#Dow E-mini #Futures #YM_Z <U+0001F53B> 14 Pts (0.04%) to 34,208. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/78Phh9PBCC","Dow Futures YM_Z Fibonacci futurestrading future Investment investing stocks StockMarket",5291,0,FALSE
"MITickWatcher",2021-09-29 14:00:07,"#Dow E-mini #Futures #YM_Z <U+0001F53B> 14 Pts (0.04%) to 34,208. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/vAy8WEziE6","Dow Futures YM_Z Fibonacci futurestrading future Investment investing stocks StockMarket",5291,0,FALSE
"MITickWatcher",2021-09-28 17:18:02,"$F company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/yl3rPADKnF","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-28 18:01:28,"$L company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/poRePmPrlu","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-27 17:26:10,"$SEEL company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/z2xiT1FqmL","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-27 19:09:15,"$GOLD company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/ETAVaBom9D","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-27 18:56:21,"#NASDAQ E-mini #Futures #NQ_Z <U+0001F53B> 113 Points (0.74%) to 15,205.75 #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/HKc5pGruDQ","NASDAQ Futures NQ_Z futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-27 14:10:22,"#Ethereum #ETH October #Futures <U+2B06><U+FE0F> 5.9% to $3,094.5 $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhiyfr3i https://t.co/edXlaeBm4p","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5291,0,FALSE
"MITickWatcher",2021-09-28 19:03:58,"$BBD company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/U5kv7vdv6k","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-29 14:14:11,"#Ethereum #ETH October #Futures <U+2B06><U+FE0F> 1.86% to $2,927. $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhiyfr3i https://t.co/VsjpRlTtg7","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5291,0,FALSE
"MITickWatcher",2021-09-28 18:44:20,"#Dow E-mini #Futures #YM_Z <U+0001F53B> 493 Pts (1.42%) to 34,244. Check Advanced Futures Chart w/ Auto #Fibonacci Lines, Support &amp; Resistance, Futures Money Flow Chart &amp; Alert, Futures VWAP Chart #futurestrading #future #Investment #investing #stocks #StockMarket https://t.co/wdPhiyfr3i https://t.co/OAJsYiewQM","Dow Futures YM_Z Fibonacci futurestrading future Investment investing stocks StockMarket",5291,0,FALSE
"MITickWatcher",2021-09-28 14:34:03,"#gold December #Futures #GC_Z <U+0001F53B> 1.03% to $1,731.7 #goldprice #silverprice #futurestrading #preciousmetals #Metal #future #Investment #investing #trading #invest #investor #investors #stocks #stock #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/jyp6J7eAjc","gold Futures GC_Z goldprice silverprice futurestrading preciousmetals Metal future Investment investing trading invest investor investors stocks stock StockMarket Trade market",5291,0,FALSE
"MITickWatcher",2021-09-28 17:52:47,"$UNFI company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/afGj57DxBD","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-28 20:02:55,"$PLUG company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/OQWhOPUJ8s","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-28 14:31:07,"#Ethereum #ETH October #Futures <U+0001F53B> 2.39% to $2,902. $ETH #Ether #futurestrading #future #Investment #investing #invest #stocks #StockMarket #StocksToWatch #cryptocurrencies #CryptoNews #trading #CME #Crypto #market #Markets #Trade #Trader https://t.co/wdPhiyfr3i https://t.co/CFx7FPGtE9","Ethereum ETH Futures Ether futurestrading future Investment investing invest stocks StockMarket StocksToWatch cryptocurrencies CryptoNews trading CME Crypto market Markets Trade Trader",5291,0,FALSE
"MITickWatcher",2021-09-28 17:47:08,"$SQ company #profile, #Fundamental and #Technical Analysis Score Update (FA Score, TA Score) #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/Gr3YvQQ4OY https://t.co/NpWKkOnBlU","profile Fundamental Technical stocks stock StockMarket Investment investing invest investor investors",5291,0,FALSE
"MITickWatcher",2021-09-28 14:25:27,"#NASDAQ E-mini #Futures #NQ_Z <U+0001F53B> 257.5 Points (1.7%) to 14,914. #futurestrading #future #NASDAQ100 #Investment #investing #trading #invest #investor #investors #stock #stocks #StockMarket #Trade #market https://t.co/wdPhiyfr3i https://t.co/vwqZyIvrmm","NASDAQ Futures NQ_Z futurestrading future NASDAQ100 Investment investing trading invest investor investors stock stocks StockMarket Trade market",5291,0,FALSE
